userid,nombre,email,passwd,genero,provincia,votos,rating
79074,Montserrat Molina Gallardo,montserrat.molina.gallardo@ejemplo.com,1234,M,Zamora Chinchipe,251.0,3.7270916334661353
113030,Nicodemo Barrio Puente,nicodemo.barrio.puente@ejemplo.com,1234,M,Imbabura,250.0,2.94
126989,Amalia Melero,amalia.melero@ejemplo.com,1234,M,Santa Elena,248.0,2.752016129032258
58069,Virginia Madrigal Jerez,virginia.madrigal.jerez@ejemplo.com,1234,F,Loja,247.0,2.848178137651822
39542,Ramón Villena Cobo,ramon.villena.cobo@ejemplo.com,1234,F,Chimborazo,247.0,4.617408906882591
130845,Maricruz Rico-Cámara,maricruz.rico-camara@ejemplo.com,1234,M,Santa Elena,247.0,4.267206477732794
80920,Yésica Escribano Díez,yesica.escribano.diez@ejemplo.com,1234,F,El Oro,246.0,2.5934959349593494
31,Luís Uriarte Blasco,luis.uriarte.blasco@ejemplo.com,1234,F,Esmeraldas,246.0,3.3760162601626016
92042,Eli Begoña Vendrell Mendez,eli.begoña.vendrell.mendez@ejemplo.com,1234,M,Orellana,244.0,4.14344262295082
109303,Nacio Calzada,nacio.calzada@ejemplo.com,1234,M,Morona Santiago,243.0,4.098765432098766
97521,Marcio Palau-Gutiérrez,marcio.palau-gutierrez@ejemplo.com,1234,M,Imbabura,243.0,3.0555555555555554
43682,Macarena Losa Belmonte,macarena.losa.belmonte@ejemplo.com,1234,F,Orellana,241.0,2.9564315352697097
95414,Blanca Valderrama Goicoechea,blanca.valderrama.goicoechea@ejemplo.com,1234,M,Santa Elena,240.0,4.052083333333333
75001,Juan Luis de Mendez,juan.luis.de.mendez@ejemplo.com,1234,M,Zamora Chinchipe,240.0,3.575
17583,Ciro del Soriano,ciro.del.soriano@ejemplo.com,1234,F,Azuay,239.0,2.8640167364016738
82991,Sabas Martin Clavero,sabas.martin.clavero@ejemplo.com,1234,M,Imbabura,239.0,4.018828451882845
64505,Adrián Manso Sierra,adrian.manso.sierra@ejemplo.com,1234,F,Chimborazo,238.0,3.838235294117647
136196,Ignacio Figueroa-Ibañez,ignacio.figueroa-ibañez@ejemplo.com,1234,F,Loja,236.0,3.3411016949152543
114606,Mayte Borrás Baeza,mayte.borras.baeza@ejemplo.com,1234,F,Pichincha,235.0,4.187234042553191
51660,Quique Font Uriarte,quique.font.uriarte@ejemplo.com,1234,M,Morona Santiago,235.0,3.527659574468085
75902,Ezequiel Prado Llorens,ezequiel.prado.llorens@ejemplo.com,1234,M,Santa Elena,235.0,3.725531914893617
128176,Vito Santana Cárdenas,vito.santana.cardenas@ejemplo.com,1234,M,Morona Santiago,234.0,3.7414529914529915
101725,Maxi Rosa-Cobo,maxi.rosa-cobo@ejemplo.com,1234,M,Manabí,234.0,3.4594017094017095
97904,Inés Ofelia Salvador Cuesta,ines.ofelia.salvador.cuesta@ejemplo.com,1234,M,Bolívar,234.0,2.980769230769231
57937,Fabiana Lopez,fabiana.lopez@ejemplo.com,1234,M,Sucumbíos,234.0,3.982905982905983
74142,Teresita Montserrat Vélez,teresita.montserrat.velez@ejemplo.com,1234,M,Cañar,234.0,1.876068376068376
65971,Pía Maricela Palomar Heras,pia.maricela.palomar.heras@ejemplo.com,1234,F,Loja,234.0,3.732905982905983
85238,Chus Alcolea Pedraza,chus.alcolea.pedraza@ejemplo.com,1234,M,Pichincha,234.0,2.9572649572649574
130459,Ibán Rosell Gomez,iban.rosell.gomez@ejemplo.com,1234,M,Sucumbíos,230.0,2.8021739130434784
969,Nereida Córdoba,nereida.cordoba@ejemplo.com,1234,M,Cotopaxi,230.0,3.7195652173913043
44710,Ricarda Carlos Bayón,ricarda.carlos.bayon@ejemplo.com,1234,M,Zamora Chinchipe,226.0,4.117256637168142
54107,Angelita Abella-Salas,angelita.abella-salas@ejemplo.com,1234,F,Azuay,226.0,4.04646017699115
19754,Rosa María Escudero-Nuñez,rosa.maria.escudero-nuñez@ejemplo.com,1234,F,Manabí,224.0,4.049107142857143
103439,Úrsula Garay Tapia,ursula.garay.tapia@ejemplo.com,1234,M,Orellana,224.0,3.6138392857142856
114112,Chita Pallarès Bautista,chita.pallarès.bautista@ejemplo.com,1234,M,Chimborazo,224.0,4.040178571428571
91810,Juan Corbacho Ripoll,juan.corbacho.ripoll@ejemplo.com,1234,M,Azuay,224.0,2.986607142857143
68146,Rufina de Chico,rufina.de.chico@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,224.0,3.4955357142857144
116619,Maxi de Grande,maxi.de.grande@ejemplo.com,1234,M,Loja,223.0,3.6569506726457397
82178,Sosimo Durán Cobos,sosimo.duran.cobos@ejemplo.com,1234,M,Cañar,223.0,2.9237668161434978
35834,Loreto Segura Oliveras,loreto.segura.oliveras@ejemplo.com,1234,M,Guayas,223.0,3.0560538116591927
109961,Trini Paz-Gascón,trini.paz-gascon@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,222.0,3.954954954954955
84365,Ángela Batlle-Sancho,angela.batlle-sancho@ejemplo.com,1234,M,Carchi,222.0,3.5472972972972974
20148,Maximino Gallart Ariza,maximino.gallart.ariza@ejemplo.com,1234,M,Bolívar,221.0,2.9004524886877827
18389,Amparo Márquez-Castilla,amparo.marquez-castilla@ejemplo.com,1234,F,Manabí,220.0,3.5113636363636362
54904,Reyna Amador Gárate,reyna.amador.garate@ejemplo.com,1234,M,Bolívar,220.0,3.731818181818182
111095,Narcisa Montoya Cal,narcisa.montoya.cal@ejemplo.com,1234,F,Bolívar,219.0,3.8378995433789953
49505,Natanael Company-Alcalá,natanael.company-alcala@ejemplo.com,1234,M,Chimborazo,219.0,3.643835616438356
23180,Fortunata Calderón Cabeza,fortunata.calderon.cabeza@ejemplo.com,1234,F,Carchi,218.0,3.623853211009174
6961,Nereida Cifuentes Cuenca,nereida.cifuentes.cuenca@ejemplo.com,1234,M,Azuay,218.0,3.977064220183486
109223,Amancio de Ferrández,amancio.de.ferrandez@ejemplo.com,1234,F,Esmeraldas,217.0,3.4815668202764978
127138,Miguela Fernanda Jaume Diez,miguela.fernanda.jaume.diez@ejemplo.com,1234,M,Manabí,216.0,4.400462962962963
80623,Juana Esteban Marco,juana.esteban.marco@ejemplo.com,1234,M,Esmeraldas,216.0,4.041666666666667
11966,Daniela Arjona Quintana,daniela.arjona.quintana@ejemplo.com,1234,F,Guayas,216.0,3.6921296296296298
121692,Concepción Serna-Barco,concepcion.serna-barco@ejemplo.com,1234,M,Guayas,215.0,3.3930232558139535
55661,Nicolasa Herrera Cano,nicolasa.herrera.cano@ejemplo.com,1234,F,Loja,215.0,3.8511627906976744
14302,Maximino Diez Pintor,maximino.diez.pintor@ejemplo.com,1234,F,Tungurahua,215.0,3.427906976744186
126667,Samanta Llanos-Pareja,samanta.llanos-pareja@ejemplo.com,1234,M,Cotopaxi,214.0,3.892523364485981
32514,Claudio del Bravo,claudio.del.bravo@ejemplo.com,1234,F,Chimborazo,213.0,3.4788732394366195
6148,Julieta Alarcón Alcántara,julieta.alarcon.alcantara@ejemplo.com,1234,M,Chimborazo,212.0,3.5
120751,Samu Gomila Amor,samu.gomila.amor@ejemplo.com,1234,M,Los Ríos,212.0,2.922169811320755
3990,Balduino Tirado Blanco,balduino.tirado.blanco@ejemplo.com,1234,M,Cañar,212.0,3.2216981132075473
125892,Candelaria Luque Bermejo,candelaria.luque.bermejo@ejemplo.com,1234,F,Azuay,211.0,2.881516587677725
44831,Matilde Garrido Roura,matilde.garrido.roura@ejemplo.com,1234,M,Sucumbíos,211.0,3.1635071090047395
96132,Simón Colom Ros,simon.colom.ros@ejemplo.com,1234,M,Imbabura,211.0,3.3696682464454977
20786,Brígida Tudela Espejo,brigida.tudela.espejo@ejemplo.com,1234,M,Imbabura,211.0,3.5924170616113744
50621,Evita Gallego,evita.gallego@ejemplo.com,1234,M,Loja,210.0,3.1023809523809525
83918,Wálter Bustos Pinto,walter.bustos.pinto@ejemplo.com,1234,M,Cañar,209.0,4.301435406698564
47015,Noelia Martín Cid,noelia.martin.cid@ejemplo.com,1234,F,Pichincha,208.0,3.2764423076923075
20361,Malena Bou Gárate,malena.bou.garate@ejemplo.com,1234,F,Chimborazo,207.0,3.2028985507246377
24036,Isabela de Fabregat,isabela.de.fabregat@ejemplo.com,1234,M,Sucumbíos,206.0,3.0436893203883497
72180,Débora Martinez Boix,debora.martinez.boix@ejemplo.com,1234,F,Chimborazo,205.0,2.5609756097560976
57585,Eligio Cirino Cuervo Pont,eligio.cirino.cuervo.pont@ejemplo.com,1234,F,Morona Santiago,205.0,3.8878048780487804
90219,Rufino Vera Lucena,rufino.vera.lucena@ejemplo.com,1234,M,Esmeraldas,205.0,4.048780487804878
17043,Vilma Jessica Pedraza Suarez,vilma.jessica.pedraza.suarez@ejemplo.com,1234,M,Sucumbíos,203.0,3.8448275862068964
66320,Cruz Cabañas Río,cruz.cabañas.rio@ejemplo.com,1234,M,Galápagos,202.0,3.4306930693069306
90618,Heraclio Godoy Camps,heraclio.godoy.camps@ejemplo.com,1234,M,Cotopaxi,202.0,2.797029702970297
25821,Jose Luis Ortuño Fabra,jose.luis.ortuño.fabra@ejemplo.com,1234,M,Azuay,201.0,4.218905472636816
43934,Aureliano de Sanjuan,aureliano.de.sanjuan@ejemplo.com,1234,M,Los Ríos,201.0,4.0
5378,Ernesto Fonseca Moreno,ernesto.fonseca.moreno@ejemplo.com,1234,F,Zamora Chinchipe,200.0,2.51
120842,Cayetano Garcia Sans,cayetano.garcia.sans@ejemplo.com,1234,M,Chimborazo,200.0,3.6625
38264,Emigdio Menendez Nuñez,emigdio.menendez.nuñez@ejemplo.com,1234,F,Galápagos,199.0,2.8668341708542715
135277,Corona Carballo Sanjuan,corona.carballo.sanjuan@ejemplo.com,1234,F,Esmeraldas,199.0,2.8844221105527637
50793,Clarisa Toledo-Anguita,clarisa.toledo-anguita@ejemplo.com,1234,F,Cotopaxi,198.0,3.242424242424242
132170,Ágata Sanabria Diez,agata.sanabria.diez@ejemplo.com,1234,M,Guayas,198.0,4.28030303030303
90181,Leocadia del Sancho,leocadia.del.sancho@ejemplo.com,1234,F,Carchi,196.0,2.875
51957,Dorotea Arnaiz,dorotea.arnaiz@ejemplo.com,1234,M,Napo,196.0,3.9566326530612246
81196,Maxi Nerea Ramirez Rivas,maxi.nerea.ramirez.rivas@ejemplo.com,1234,F,El Oro,196.0,3.4285714285714284
17002,Olga Clemente,olga.clemente@ejemplo.com,1234,M,Galápagos,195.0,3.2205128205128206
91185,Calixta Avilés-Tur,calixta.aviles-tur@ejemplo.com,1234,F,Guayas,195.0,1.5923076923076922
47941,Santiago Zamorano Prada,santiago.zamorano.prada@ejemplo.com,1234,M,Napo,195.0,3.2282051282051283
866,Carmelita Acevedo Páez,carmelita.acevedo.paez@ejemplo.com,1234,M,Los Ríos,195.0,2.8282051282051284
108595,Elena Leiva,elena.leiva@ejemplo.com,1234,M,Esmeraldas,193.0,3.715025906735751
34328,Héctor Elías Vilanova Alvarado,hector.elias.vilanova.alvarado@ejemplo.com,1234,F,Morona Santiago,193.0,3.9404145077720205
75199,Rosa María Carmen Zaragoza Santamaria,rosa.maria.carmen.zaragoza.santamaria@ejemplo.com,1234,M,Morona Santiago,192.0,4.130208333333333
2301,Natalio Llanos Carrillo,natalio.llanos.carrillo@ejemplo.com,1234,F,Morona Santiago,192.0,4.151041666666667
37472,Graciela Mosquera Campillo,graciela.mosquera.campillo@ejemplo.com,1234,F,Pastaza,192.0,3.3932291666666665
52269,Pascual Arteaga Alegria,pascual.arteaga.alegria@ejemplo.com,1234,M,Cañar,191.0,3.589005235602094
70068,Evaristo Gabino Peral Mendizábal,evaristo.gabino.peral.mendizabal@ejemplo.com,1234,M,El Oro,190.0,3.557894736842105
21284,Carmelo Albero Díaz,carmelo.albero.diaz@ejemplo.com,1234,F,Azuay,189.0,4.034391534391534
35331,Rosaura Juárez,rosaura.juarez@ejemplo.com,1234,F,Tungurahua,188.0,3.970744680851064
64689,Xavier Girona Zurita,xavier.girona.zurita@ejemplo.com,1234,F,El Oro,188.0,3.1569148936170213
51839,Calixto Quintero Roselló,calixto.quintero.rosello@ejemplo.com,1234,M,Zamora Chinchipe,188.0,3.9441489361702127
103068,Aníbal Carballo Villegas,anibal.carballo.villegas@ejemplo.com,1234,M,Esmeraldas,188.0,3.5425531914893615
2295,Paco Vargas Iriarte,paco.vargas.iriarte@ejemplo.com,1234,F,Zamora Chinchipe,187.0,2.9973262032085564
51825,Fernanda Pla,fernanda.pla@ejemplo.com,1234,M,Zamora Chinchipe,187.0,3.0
102911,Magdalena Sarabia-Valls,magdalena.sarabia-valls@ejemplo.com,1234,F,Imbabura,187.0,3.2085561497326203
4541,Samuel de Botella,samuel.de.botella@ejemplo.com,1234,M,Tungurahua,186.0,3.8736559139784945
59978,Timoteo del Leiva,timoteo.del.leiva@ejemplo.com,1234,M,Los Ríos,185.0,3.7972972972972974
108362,Alicia Catalán Hurtado,alicia.catalan.hurtado@ejemplo.com,1234,M,Guayas,184.0,2.9918478260869565
39181,Teo Solana Pagès,teo.solana.pagès@ejemplo.com,1234,M,Esmeraldas,184.0,3.4347826086956523
100452,Tecla Villalba Espinosa,tecla.villalba.espinosa@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,183.0,3.180327868852459
127260,Aura Boix-Asenjo,aura.boix-asenjo@ejemplo.com,1234,M,Tungurahua,183.0,3.620218579234973
63643,Agapito Arribas Alberto,agapito.arribas.alberto@ejemplo.com,1234,F,Los Ríos,181.0,3.685082872928177
112319,Sigfrido Nicolás Juárez,sigfrido.nicolas.juarez@ejemplo.com,1234,F,Chimborazo,181.0,3.776243093922652
61017,Teodosio Nicolau,teodosio.nicolau@ejemplo.com,1234,F,El Oro,180.0,4.283333333333333
81843,Amílcar Quintana Mármol,amilcar.quintana.marmol@ejemplo.com,1234,F,Morona Santiago,179.0,4.0
4063,Diana Checa-Gomez,diana.checa-gomez@ejemplo.com,1234,M,Carchi,179.0,4.145251396648045
66578,Moreno Zapata Díez,moreno.zapata.diez@ejemplo.com,1234,M,Napo,178.0,4.536516853932584
91301,Nydia Borrás Pintor,nydia.borras.pintor@ejemplo.com,1234,F,Manabí,178.0,3.497191011235955
71979,Ofelia Robledo Atienza,ofelia.robledo.atienza@ejemplo.com,1234,M,Tungurahua,178.0,3.7219101123595504
52009,María Carmen del Colom,maria.carmen.del.colom@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,178.0,2.4101123595505616
5840,Joan del Esparza,joan.del.esparza@ejemplo.com,1234,M,Esmeraldas,177.0,3.6016949152542375
59300,Cosme Pastor Esparza,cosme.pastor.esparza@ejemplo.com,1234,F,Santa Elena,177.0,3.6920903954802258
44748,Irma Mena Carrasco,irma.mena.carrasco@ejemplo.com,1234,M,Esmeraldas,177.0,3.327683615819209
58531,Leticia Olivera Corominas,leticia.olivera.corominas@ejemplo.com,1234,F,Imbabura,177.0,3.9180790960451977
106208,Gracia Gomila Tamayo,gracia.gomila.tamayo@ejemplo.com,1234,M,Zamora Chinchipe,177.0,4.163841807909605
20848,Octavia Boada Bonilla,octavia.boada.bonilla@ejemplo.com,1234,M,El Oro,176.0,3.877840909090909
18437,Aristides Pedro Herrero Lucena,aristides.pedro.herrero.lucena@ejemplo.com,1234,F,Imbabura,176.0,2.5795454545454546
100058,Andrea Somoza-Cabañas,andrea.somoza-cabañas@ejemplo.com,1234,M,El Oro,175.0,4.62
113228,Clímaco Peña Sabater,climaco.peña.sabater@ejemplo.com,1234,M,Morona Santiago,175.0,4.422857142857143
92137,Dani Mármol Naranjo,dani.marmol.naranjo@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,175.0,3.9285714285714284
32148,Feliciana Rueda Pera,feliciana.rueda.pera@ejemplo.com,1234,M,Carchi,174.0,4.295977011494253
57733,Desiderio Rosell Torrens,desiderio.rosell.torrens@ejemplo.com,1234,M,Cañar,173.0,3.4161849710982657
92231,Etelvina Nieto-Bermúdez,etelvina.nieto-bermudez@ejemplo.com,1234,M,Manabí,173.0,3.8294797687861273
55235,Cayetano Luján Bas,cayetano.lujan.bas@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,173.0,3.531791907514451
124453,Flor Boix-Carnero,flor.boix-carnero@ejemplo.com,1234,F,Bolívar,171.0,3.254385964912281
63370,Aarón Talavera Campoy,aaron.talavera.campoy@ejemplo.com,1234,F,Napo,171.0,2.9590643274853803
83008,Luz Avilés Nogués,luz.aviles.nogues@ejemplo.com,1234,M,Galápagos,170.0,3.276470588235294
67271,Clotilde del Maldonado,clotilde.del.maldonado@ejemplo.com,1234,F,Orellana,170.0,4.573529411764706
43552,Amelia Losa Vélez,amelia.losa.velez@ejemplo.com,1234,M,Imbabura,170.0,3.6676470588235293
101921,Tania Márquez Tamayo,tania.marquez.tamayo@ejemplo.com,1234,F,Esmeraldas,170.0,2.8588235294117648
99148,Daniela Montalbán Palomares,daniela.montalban.palomares@ejemplo.com,1234,M,Carchi,170.0,4.029411764705882
74531,Eli Álvarez-Figueroa,eli.alvarez-figueroa@ejemplo.com,1234,F,Sucumbíos,169.0,4.038461538461538
136428,Jose Manuel Gárate Valderrama,jose.manuel.garate.valderrama@ejemplo.com,1234,M,Santo Domingo de los Tsáchilas,169.0,3.423076923076923
101405,Chuy Vara-Vigil,chuy.vara-vigil@ejemplo.com,1234,M,Cotopaxi,168.0,3.494047619047619
116349,Ana Belén Lara-Samper,ana.belen.lara-samper@ejemplo.com,1234,F,Napo,168.0,3.1964285714285716
130822,Marc Mosquera Pastor,marc.mosquera.pastor@ejemplo.com,1234,M,Loja,167.0,4.299401197604791
78986,Nilda Escobar Puig,nilda.escobar.puig@ejemplo.com,1234,F,Manabí,167.0,3.802395209580838
79205,Cebrián Garzón,cebrian.garzon@ejemplo.com,1234,F,Los Ríos,167.0,4.437125748502994
828,Fulgencio Guillen Villalobos,fulgencio.guillen.villalobos@ejemplo.com,1234,F,Pastaza,167.0,3.6077844311377247
25562,Jenny Ruth Cabello Gómez,jenny.ruth.cabello.gomez@ejemplo.com,1234,F,Guayas,166.0,3.3704819277108435
36677,Lara Grande Arregui,lara.grande.arregui@ejemplo.com,1234,M,Manabí,165.0,3.66969696969697
131967,Perla Puga Valera,perla.puga.valera@ejemplo.com,1234,M,Sucumbíos,165.0,3.7454545454545456
36725,Delia Cortés-Sotelo,delia.cortes-sotelo@ejemplo.com,1234,F,Carchi,165.0,3.9212121212121214
128250,Nazario Codina Lastra,nazario.codina.lastra@ejemplo.com,1234,F,Pastaza,165.0,3.296969696969697
76941,Valentín Tamarit,valentin.tamarit@ejemplo.com,1234,F,Morona Santiago,165.0,2.018181818181818
12461,María Dolores Matilde Hernandez Porta,maria.dolores.matilde.hernandez.porta@ejemplo.com,1234,F,Pastaza,164.0,3.323170731707317
137924,Anita de Cortes,anita.de.cortes@ejemplo.com,1234,M,Loja,164.0,4.009146341463414
84545,Haroldo Morillo Guzman,haroldo.morillo.guzman@ejemplo.com,1234,F,Sucumbíos,164.0,3.158536585365854
3563,Griselda Gimenez Tello,griselda.gimenez.tello@ejemplo.com,1234,M,Cotopaxi,164.0,3.5121951219512195
99981,Susanita de Bonilla,susanita.de.bonilla@ejemplo.com,1234,F,Napo,164.0,3.5792682926829267
28571,Manuela Guillen-Aramburu,manuela.guillen-aramburu@ejemplo.com,1234,F,Bolívar,163.0,4.012269938650307
70835,Luís Moraleda-Figuerola,luis.moraleda-figuerola@ejemplo.com,1234,F,El Oro,163.0,4.153374233128834
135556,Paulino Bernardo Peral Borrás,paulino.bernardo.peral.borras@ejemplo.com,1234,M,Sucumbíos,163.0,4.049079754601227
3251,Miguela Andres Amigó,miguela.andres.amigo@ejemplo.com,1234,F,Morona Santiago,162.0,3.425925925925926
71788,Emelina Cifuentes Manjón,emelina.cifuentes.manjon@ejemplo.com,1234,M,Morona Santiago,162.0,4.716049382716049
74102,Celestina Bermúdez,celestina.bermudez@ejemplo.com,1234,F,Azuay,162.0,3.2623456790123457
126026,María Jesús Lluch-Pastor,maria.jesus.lluch-pastor@ejemplo.com,1234,M,Esmeraldas,162.0,4.0246913580246915
93895,Carmen Mercader-Cózar,carmen.mercader-cozar@ejemplo.com,1234,F,Cañar,161.0,3.313664596273292
131904,Che Andrade Araujo,che.andrade.araujo@ejemplo.com,1234,M,Sucumbíos,161.0,3.282608695652174
130826,Nacho Prats Nicolau,nacho.prats.nicolau@ejemplo.com,1234,F,Orellana,161.0,3.298136645962733
94633,Néstor Edelmiro Bonilla Luna,nestor.edelmiro.bonilla.luna@ejemplo.com,1234,F,Azuay,160.0,3.49375
74928,Régulo Requena Figueroa,regulo.requena.figueroa@ejemplo.com,1234,F,Guayas,160.0,3.5625
13426,Pablo Carmona-Amores,pablo.carmona-amores@ejemplo.com,1234,M,Morona Santiago,160.0,3.34375
107859,Álvaro Garrido-Lago,alvaro.garrido-lago@ejemplo.com,1234,M,Azuay,160.0,1.68125
50236,Rocío del Barros,rocio.del.barros@ejemplo.com,1234,M,Sucumbíos,160.0,3.71875
48520,Brígida Toro Cabezas,brigida.toro.cabezas@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,160.0,3.565625
129235,Cristian Godoy Aller,cristian.godoy.aller@ejemplo.com,1234,M,Zamora Chinchipe,159.0,4.610062893081761
47985,Anunciación Pedro Serrano,anunciacion.pedro.serrano@ejemplo.com,1234,M,Azuay,159.0,4.1572327044025155
9573,Almudena de Garriga,almudena.de.garriga@ejemplo.com,1234,F,Cañar,159.0,2.710691823899371
692,Tadeo Querol Díaz,tadeo.querol.diaz@ejemplo.com,1234,M,Esmeraldas,158.0,2.1265822784810124
62190,Ambrosio Pallarès Benítez,ambrosio.pallarès.benitez@ejemplo.com,1234,F,Tungurahua,158.0,3.7278481012658227
105227,Vito Campos Roura,vito.campos.roura@ejemplo.com,1234,M,Tungurahua,157.0,3.248407643312102
116053,Aroa Elorza Llorente,aroa.elorza.llorente@ejemplo.com,1234,M,Pichincha,157.0,3.477707006369427
28260,Chita Colomer Palacios,chita.colomer.palacios@ejemplo.com,1234,F,Galápagos,157.0,4.32484076433121
111231,Delfina Simó Tamarit,delfina.simo.tamarit@ejemplo.com,1234,M,Esmeraldas,157.0,3.678343949044586
98913,Heliodoro Mayol-Tomas,heliodoro.mayol-tomas@ejemplo.com,1234,M,Cotopaxi,157.0,3.7770700636942673
57411,Aníbal Madrid Escobar,anibal.madrid.escobar@ejemplo.com,1234,M,Tungurahua,156.0,3.926282051282051
87381,Guadalupe Calvet,guadalupe.calvet@ejemplo.com,1234,F,Chimborazo,156.0,3.96474358974359
128879,Ángeles Rodrigo Campos,angeles.rodrigo.campos@ejemplo.com,1234,M,Manabí,156.0,3.1314102564102564
51447,Íngrid Estrella Rojas Berenguer,ingrid.estrella.rojas.berenguer@ejemplo.com,1234,F,Orellana,156.0,3.125
83512,Samuel Blasco Goñi,samuel.blasco.goñi@ejemplo.com,1234,F,El Oro,156.0,3.75
112242,Albert Ortiz,albert.ortiz@ejemplo.com,1234,M,Manabí,156.0,3.1474358974358974
111412,Aurelia Barragán Barco,aurelia.barragan.barco@ejemplo.com,1234,F,Carchi,155.0,3.4419354838709677
94961,Lorenzo Ángel Peláez,lorenzo.angel.pelaez@ejemplo.com,1234,F,Loja,155.0,4.396774193548387
128781,Marisela Jara Ríos,marisela.jara.rios@ejemplo.com,1234,F,Santo Domingo de los Tsáchilas,155.0,3.2161290322580647
31929,Tomás Godoy Ródenas,tomas.godoy.rodenas@ejemplo.com,1234,F,El Oro,155.0,3.661290322580645
57284,Graciano Palomo Plana,graciano.palomo.plana@ejemplo.com,1234,F,Cotopaxi,154.0,3.9805194805194803
68213,Chus Iker Zamora Antón,chus.iker.zamora.anton@ejemplo.com,1234,F,Orellana,154.0,3.0487012987012987
39306,Casandra Estevez-Mármol,casandra.estevez-marmol@ejemplo.com,1234,M,Galápagos,154.0,2.5551948051948052
17667,Rafa Olmedo Linares,rafa.olmedo.linares@ejemplo.com,1234,F,Bolívar,154.0,4.386363636363637
40071,Eugenio Olivares Cerdán,eugenio.olivares.cerdan@ejemplo.com,1234,M,Tungurahua,153.0,3.9444444444444446
44998,Julieta Calderón-Pozo,julieta.calderon-pozo@ejemplo.com,1234,F,El Oro,153.0,3.133986928104575
